representation,scenario,episode_id,sensor_id,time_h,mean_u_km,valid_k,encoder_umap_1,encoder_umap_2,recurrent_umap_1,recurrent_umap_2,visible_fraction,latent_knn_distance,umap_knn_distance,latent_cross_scenario_fraction,umap_cross_scenario_fraction,projection_mismatch,latent_neighbor_scenario,umap_neighbor_scenario,high_dimensional_outlier,projected_outlier,projection_intrusion
recurrent,retrograde_2000_k60,6,9,0.5555555555555556,0.76816505,60,12.308612,12.08873,1.6181757,7.035817,0.016666666666666666,0.013024544,0.07046079676184676,0.8666666666666667,1.0,0.1333333333333333,scale_5000_k60,scale_5000_k60,False,False,False
recurrent,retrograde_2000_k60,6,10,0.5555555555555556,0.76816505,60,15.704366,12.41008,-0.8858631,-1.0675701,0.0,0.01835402,0.1466517408032097,0.0,0.06666666666666667,0.06666666666666667,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,6,11,0.5555555555555556,0.76816505,60,15.182676,11.849524,-0.18045515,0.5808649,0.016666666666666666,0.034649797,0.08165231973553641,0.06666666666666667,0.8666666666666667,0.8,retrograde_2000_k60,id_2000_k60,False,False,True
recurrent,retrograde_2000_k60,7,0,0.5555555555555556,0.5004757,60,8.892634,7.2757993,-4.5737767,3.9207208,0.0,0.012683018,0.12396846386153018,0.4,0.4666666666666667,0.06666666666666665,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,7,1,0.5555555555555556,0.5004757,60,14.115426,7.3316603,-0.09775201,9.290298,0.0,0.010433328,0.09711276697005594,0.8666666666666667,0.8666666666666667,0.0,id_2000_k15,id_2000_k60,False,False,False
recurrent,retrograde_2000_k60,7,2,0.5555555555555556,0.5004757,60,15.769201,8.846282,1.8181185,5.4483256,0.03333333333333333,0.015275542,0.062269742169611335,0.3333333333333333,0.8666666666666667,0.5333333333333334,retrograde_2000_k60,id_2000_k15,False,False,True
recurrent,retrograde_2000_k60,7,3,0.5555555555555556,0.5004757,60,10.2493515,4.475361,0.6138435,4.2658195,0.03333333333333333,0.018257909,0.09152704410791061,1.0,0.8666666666666667,-0.1333333333333333,scale_5000_k60,scale_5000_k60,False,False,False
recurrent,retrograde_2000_k60,7,4,0.5555555555555556,0.5004757,60,5.928324,13.110645,-4.654166,4.5278163,0.0,0.012074248,0.05364488403820549,0.6,0.6666666666666666,0.06666666666666665,retrograde_2000_k60,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,7,5,0.5555555555555556,0.5004757,60,10.759421,16.555292,3.9035413,7.5110946,0.0,0.021201113,0.25138867881790217,0.26666666666666666,0.6,0.3333333333333333,retrograde_2000_k60,retrograde_2000_k60,False,True,False
recurrent,retrograde_2000_k60,7,6,0.5555555555555556,0.5004757,60,13.177161,13.824612,2.4822133,6.614789,0.03333333333333333,0.011578584,0.1010098695167317,0.9333333333333333,0.8,-0.1333333333333333,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,7,7,0.5555555555555556,0.5004757,60,14.4095335,10.737479,1.7929871,4.4476686,0.016666666666666666,0.020865535,0.11566098852913263,0.5333333333333333,0.8666666666666667,0.33333333333333337,retrograde_2000_k60,id_2000_k15,False,False,True
recurrent,retrograde_2000_k60,7,8,0.5555555555555556,0.5004757,60,12.287178,10.791711,-0.15307987,9.199222,0.016666666666666666,0.0146407485,0.08887521930453897,0.6,0.8,0.20000000000000007,retrograde_2000_k60,id_2000_k60,False,False,False
recurrent,retrograde_2000_k60,7,9,0.5555555555555556,0.5004757,60,12.334869,11.947756,1.2464019,6.7604218,0.0,0.021809451,0.05932646071621593,0.9333333333333333,0.8,-0.1333333333333333,scale_5000_k60,id_2000_k60,False,False,False
recurrent,retrograde_2000_k60,7,10,0.5555555555555556,0.5004757,60,15.7716875,12.335865,-1.1400605,-0.9103649,0.0,0.027011974,0.07803719173245366,0.0,0.0,0.0,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,7,11,0.5555555555555556,0.5004757,60,14.935491,11.732362,-0.16748708,0.619733,0.016666666666666666,0.028537365,0.07436803388802603,0.0,0.8666666666666667,0.8666666666666667,retrograde_2000_k60,id_2000_k60,False,False,True
recurrent,retrograde_2000_k60,4,0,0.6944444444444444,0.22391857,60,10.757252,8.189949,-1.6470892,10.416335,0.016666666666666666,0.0063724318,0.10453649823795402,1.0,0.9333333333333333,-0.06666666666666665,scale_5000_k60,scale_5000_k60,False,False,False
recurrent,retrograde_2000_k60,4,1,0.6944444444444444,0.22391857,60,13.550277,7.367735,1.7605351,9.672509,0.05,0.00897992,0.06719310293907671,0.4666666666666667,0.7333333333333333,0.2666666666666666,retrograde_2000_k60,id_2000_k15,False,False,True
recurrent,retrograde_2000_k60,4,2,0.6944444444444444,0.22391857,60,15.531475,9.272976,0.22644371,6.1123066,0.0,0.010999234,0.08816376748884225,1.0,0.8666666666666667,-0.1333333333333333,id_2000_k60,team9_2000_k60,False,False,False
recurrent,retrograde_2000_k60,4,3,0.6944444444444444,0.22391857,60,16.910997,10.512221,-1.5639784,-1.2791212,0.0,0.010692255,0.10727047469930998,0.06666666666666667,0.06666666666666667,0.0,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,4,4,0.6944444444444444,0.22391857,60,4.935227,14.600348,-0.36449462,10.055648,0.0,0.007347707,0.11016075137008105,0.9333333333333333,0.8,-0.1333333333333333,scale_5000_k60,scale_5000_k60,False,False,False
recurrent,retrograde_2000_k60,4,5,0.6944444444444444,0.22391857,60,11.973645,16.261955,-0.5216494,1.6864848,0.0,0.0114195505,0.11635625145359801,0.6666666666666666,0.7333333333333333,0.06666666666666665,team9_2000_k60,id_2000_k60,False,False,False
recurrent,retrograde_2000_k60,4,6,0.6944444444444444,0.22391857,60,13.582513,15.079221,1.1635988,2.2256417,0.0,0.011911301,0.08678925792058398,0.9333333333333333,0.9333333333333333,0.0,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,4,7,0.6944444444444444,0.22391857,60,5.209696,13.939763,0.7181649,6.973502,0.0,0.015247222,0.09220173467033886,0.7333333333333333,0.8666666666666667,0.13333333333333341,scale_5000_k60,team9_2000_k60,False,False,False
recurrent,retrograde_2000_k60,4,8,0.6944444444444444,0.22391857,60,12.322089,11.970396,1.804057,5.9949307,0.0,0.01375312,0.10301729572639576,0.4,0.6,0.19999999999999996,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,4,9,0.6944444444444444,0.22391857,60,8.850692,15.94348,1.697309,7.2583933,0.016666666666666666,0.009662744,0.08367119577478724,0.8666666666666667,0.8666666666666667,0.0,scale_5000_k60,team9_2000_k60,False,False,False
recurrent,retrograde_2000_k60,4,10,0.6944444444444444,0.22391857,60,15.444186,11.960027,-0.39715004,-0.4709395,0.0,0.012802457,0.1121646638425343,0.6666666666666666,0.5333333333333333,-0.1333333333333333,team9_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,4,11,0.6944444444444444,0.22391857,60,13.801285,11.040453,-3.921276,5.2301164,0.0,0.009684392,0.09854462859448967,0.6666666666666666,0.6,-0.06666666666666665,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,5,0,0.6944444444444444,0.22864401,60,8.773537,7.4463143,-4.5249324,4.368389,0.03333333333333333,0.015513702,0.09826521189089547,0.5333333333333333,0.8666666666666667,0.33333333333333337,retrograde_2000_k60,id_2000_k60,False,False,True
recurrent,retrograde_2000_k60,5,1,0.6944444444444444,0.22864401,60,13.990626,7.448014,1.9122897,8.466185,0.0,0.008140842,0.10513518981522449,0.3333333333333333,0.5333333333333333,0.2,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,5,2,0.6944444444444444,0.22864401,60,16.18028,10.166248,-1.4360999,3.64934,0.0,0.060702495,0.09963733909743112,0.3333333333333333,0.8666666666666667,0.5333333333333334,retrograde_2000_k60,scale_5000_k60,True,False,True
recurrent,retrograde_2000_k60,5,3,0.6944444444444444,0.22864401,60,16.834776,10.554366,-1.6315541,-0.9713149,0.016666666666666666,0.0090844,0.11623603753364037,0.06666666666666667,0.0,-0.06666666666666667,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,5,4,0.6944444444444444,0.22864401,60,5.030607,14.557691,-1.7124658,9.837006,0.016666666666666666,0.010052073,0.12066638401168203,0.8666666666666667,0.8666666666666667,0.0,scale_5000_k60,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,5,5,0.6944444444444444,0.22864401,60,11.294791,15.952444,-2.3935943,3.5806768,0.0,0.02477146,0.07716484535206813,0.3333333333333333,0.8,0.46666666666666673,retrograde_2000_k60,team9_2000_k60,False,False,True
recurrent,retrograde_2000_k60,5,6,0.6944444444444444,0.22864401,60,13.194412,13.452886,2.2100484,7.884655,0.0,0.011474434,0.1486508743306966,0.7333333333333333,0.9333333333333333,0.20000000000000007,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,5,7,0.6944444444444444,0.22864401,60,7.818726,11.756406,-0.593217,10.501256,0.016666666666666666,0.0065131583,0.09875773225475334,0.5333333333333333,0.6,0.06666666666666665,retrograde_2000_k60,id_2000_k60,False,False,False
recurrent,retrograde_2000_k60,5,8,0.6944444444444444,0.22864401,60,10.1141615,17.167618,2.7220135,9.759918,0.05,0.032169044,0.09109944015497749,0.6,0.9333333333333333,0.33333333333333337,scale_5000_k60,scale_5000_k60,False,False,False
recurrent,retrograde_2000_k60,5,9,0.6944444444444444,0.22864401,60,8.88748,16.210146,0.112489305,8.1872,0.0,0.0076120696,0.10696151660357046,0.9333333333333333,0.8666666666666667,-0.06666666666666665,id_2000_k60,id_2000_k60,False,False,False
recurrent,retrograde_2000_k60,5,10,0.6944444444444444,0.22864401,60,15.801445,11.585061,-1.7103597,-0.62036115,0.0,0.01630702,0.05909788371845532,0.0,0.0,0.0,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,5,11,0.6944444444444444,0.22864401,60,13.343988,10.884531,-0.115080774,10.267915,0.0,0.00694439,0.08349379790955046,0.5333333333333333,0.5333333333333333,0.0,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,6,0,0.6944444444444444,0.24905412,60,10.850151,8.104167,-3.0394123,8.664395,0.0,0.013486981,0.11198124265379795,0.6666666666666666,0.26666666666666666,-0.39999999999999997,id_2000_k15,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,6,1,0.6944444444444444,0.24905412,60,13.1431,6.6089807,1.2597505,10.00191,0.0,0.0068081934,0.08811782135011055,0.9333333333333333,0.9333333333333333,0.0,id_2000_k15,scale_5000_k60,False,False,False
recurrent,retrograde_2000_k60,6,2,0.6944444444444444,0.24905412,60,16.239113,10.288363,-1.5189427,3.5151196,0.0,0.037926625,0.07500733776234289,0.26666666666666666,0.6,0.3333333333333333,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,6,3,0.6944444444444444,0.24905412,60,16.930138,10.53933,-1.7047282,-1.2417264,0.0,0.0100565795,0.11567678237634288,0.06666666666666667,0.06666666666666667,0.0,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,6,4,0.6944444444444444,0.24905412,60,6.528213,13.086484,-1.4481307,10.894055,0.0,0.02304854,0.1733150235275604,0.8,0.8666666666666667,0.06666666666666665,scale_5000_k60,scale_5000_k60,False,False,False
recurrent,retrograde_2000_k60,6,5,0.6944444444444444,0.24905412,60,11.298684,15.923299,-1.6525444,6.2254467,0.016666666666666666,0.0154904965,0.12653580696530922,0.4,0.7333333333333333,0.33333333333333326,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,6,6,0.6944444444444444,0.24905412,60,14.564707,13.389715,1.7856246,3.060234,0.0,0.02039639,0.1012537787335766,0.8,0.8666666666666667,0.06666666666666665,scale_5000_k60,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,6,7,0.6944444444444444,0.24905412,60,5.9707117,12.084751,-2.9061975,6.617445,0.0,0.04731802,0.0708738607618593,0.6666666666666666,0.7333333333333333,0.06666666666666665,retrograde_2000_k60,id_2000_k60,True,False,False
recurrent,retrograde_2000_k60,6,8,0.6944444444444444,0.24905412,60,12.38203,11.71826,2.4159956,5.371014,0.1,0.022182627,0.15809209628157184,0.5333333333333333,0.6666666666666666,0.1333333333333333,retrograde_2000_k60,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,6,9,0.6944444444444444,0.24905412,60,8.301448,15.469859,2.2767894,6.478983,0.0,0.015511434,0.1528173924084259,1.0,0.8666666666666667,-0.1333333333333333,scale_5000_k60,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,6,10,0.6944444444444444,0.24905412,60,15.660881,11.795386,-1.4631119,-0.11138422,0.0,0.01930515,0.1636640653127224,0.13333333333333333,0.3333333333333333,0.19999999999999998,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,6,11,0.6944444444444444,0.24905412,60,13.370466,10.926292,-1.9061838,8.769874,0.0,0.008419931,0.07830817689039447,0.8,0.6666666666666666,-0.13333333333333341,id_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,7,0,0.6944444444444444,0.24726033,60,8.953378,7.5060687,-4.9678917,5.8283033,0.016666666666666666,0.010578494,0.09098445522306013,0.6666666666666666,0.6666666666666666,0.0,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,7,1,0.6944444444444444,0.24726033,60,12.88405,6.5317984,-0.0923937,8.877941,0.0,0.0062192003,0.11941796621628441,0.5333333333333333,1.0,0.4666666666666667,retrograde_2000_k60,id_2000_k15,False,False,True
recurrent,retrograde_2000_k60,7,2,0.6944444444444444,0.24726033,60,16.114506,9.307908,0.24254225,3.2973444,0.03333333333333333,0.015128791,0.11358062688981715,0.2,0.6666666666666666,0.4666666666666666,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,7,3,0.6944444444444444,0.24726033,60,16.912228,10.509587,-1.7461598,-0.52321064,0.016666666666666666,0.016235081,0.09195435609217369,0.06666666666666667,0.0,-0.06666666666666667,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,7,4,0.6944444444444444,0.24726033,60,6.6248116,13.012367,-1.946804,9.464586,0.0,0.024656415,0.11594349756785303,0.26666666666666666,0.5333333333333333,0.26666666666666666,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,7,5,0.6944444444444444,0.24726033,60,12.789222,16.613869,1.3167603,2.9235427,0.0,0.016261907,0.08462015944990954,0.7333333333333333,0.8666666666666667,0.13333333333333341,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,7,6,0.6944444444444444,0.24726033,60,13.860358,14.160553,1.3062974,2.414471,0.016666666666666666,0.007854791,0.10698373823671606,0.7333333333333333,0.9333333333333333,0.20000000000000007,retrograde_2000_k60,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,7,7,0.6944444444444444,0.24726033,60,14.560351,10.673512,0.42268255,2.451182,0.0,0.027612226,0.0764003806446573,0.13333333333333333,0.8,0.6666666666666667,retrograde_2000_k60,id_2000_k15,False,False,True
recurrent,retrograde_2000_k60,7,8,0.6944444444444444,0.24726033,60,12.418053,11.653422,1.8005636,5.958666,0.016666666666666666,0.021538096,0.09696376871493322,0.3333333333333333,0.5333333333333333,0.2,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,7,9,0.6944444444444444,0.24726033,60,9.2153845,16.70472,-1.3247086,7.7701206,0.0,0.013195197,0.13485103455240816,0.7333333333333333,0.6666666666666666,-0.06666666666666665,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,7,10,0.6944444444444444,0.24726033,60,15.385467,12.176636,-0.061132364,0.7382603,0.016666666666666666,0.038435046,0.06971300125708318,0.0,0.8,0.8,retrograde_2000_k60,id_2000_k60,False,False,True
recurrent,retrograde_2000_k60,7,11,0.6944444444444444,0.24726033,60,13.387867,10.972615,-0.98040587,8.652866,0.03333333333333333,0.014709723,0.0700547987929458,0.8666666666666667,0.8666666666666667,0.0,id_2000_k60,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,4,0,0.8333333333333334,0.20250411,60,10.4343605,7.8838,-3.9679136,6.5546017,0.0,0.011581572,0.08208362027446307,1.0,0.8,-0.19999999999999996,id_2000_k60,id_2000_k60,False,False,False
recurrent,retrograde_2000_k60,4,1,0.8333333333333334,0.20250411,60,14.517815,6.3949766,-0.056182995,10.256243,0.05,0.005703338,0.1049217773240819,0.6,0.6,0.0,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,4,2,0.8333333333333334,0.20250411,60,15.595026,10.368633,-2.2483118,1.61918,0.0,0.020190096,0.07305158914075258,0.0,0.7333333333333333,0.7333333333333333,retrograde_2000_k60,id_2000_k60,False,False,True
recurrent,retrograde_2000_k60,4,3,0.8333333333333334,0.20250411,60,16.812214,10.361872,-2.199687,1.5537164,0.016666666666666666,0.017967379,0.0820377136776382,0.6,0.6666666666666666,0.06666666666666665,team9_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,4,4,0.8333333333333334,0.20250411,60,4.721582,15.811615,2.4217932,4.988895,0.03333333333333333,0.010993282,0.1102766308099802,0.7333333333333333,0.8666666666666667,0.13333333333333341,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,4,5,0.8333333333333334,0.20250411,60,12.451829,14.283858,0.3047915,8.743321,0.016666666666666666,0.0063788295,0.12033324865286882,0.6,0.6666666666666666,0.06666666666666665,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,4,6,0.8333333333333334,0.20250411,60,14.516365,11.24568,1.5117497,3.2913759,0.016666666666666666,0.017114608,0.10620293379863392,0.6666666666666666,0.7333333333333333,0.06666666666666665,id_2000_k15,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,4,7,0.8333333333333334,0.20250411,60,5.100783,12.154373,-1.0962857,1.9492673,0.016666666666666666,0.025763925,0.13045491960869274,0.5333333333333333,0.8666666666666667,0.33333333333333337,retrograde_2000_k60,id_2000_k60,False,False,True
recurrent,retrograde_2000_k60,4,8,0.8333333333333334,0.20250411,60,12.440756,11.738269,0.3018002,3.676112,0.0,0.022537172,0.16703904486358212,0.4,0.7333333333333333,0.33333333333333326,retrograde_2000_k60,id_2000_k15,False,False,True
recurrent,retrograde_2000_k60,4,9,0.8333333333333334,0.20250411,60,13.582462,15.299531,0.9858177,1.2448642,0.03333333333333333,0.0061342637,0.06492586199512909,1.0,0.9333333333333333,-0.06666666666666665,id_2000_k60,team9_2000_k60,False,False,False
recurrent,retrograde_2000_k60,4,10,0.8333333333333334,0.20250411,60,13.956298,11.219562,-2.0256844,6.1964364,0.03333333333333333,0.009893886,0.08087851208887503,0.9333333333333333,0.6666666666666666,-0.2666666666666667,scale_5000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,4,11,0.8333333333333334,0.20250411,60,12.352134,10.747915,2.4554126,9.292879,0.0,0.027464565,0.1758373353138241,0.13333333333333333,0.5333333333333333,0.4,retrograde_2000_k60,retrograde_2000_k60,False,False,False
recurrent,retrograde_2000_k60,5,0,0.8333333333333334,0.20799775,60,11.323119,8.163248,-1.1240156,9.293098,0.016666666666666666,0.0077340803,0.11965725770877374,0.8666666666666667,1.0,0.1333333333333333,scale_5000_k60,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,5,1,0.8333333333333334,0.20799775,60,13.062149,6.126883,1.1134459,6.1675925,0.016666666666666666,0.006946782,0.11948076283712632,0.7333333333333333,0.8666666666666667,0.13333333333333341,retrograde_2000_k60,id_2000_k15,False,False,False
recurrent,retrograde_2000_k60,5,2,0.8333333333333334,0.20799775,60,16.038881,9.483167,-0.20231356,4.3659825,0.0,0.012714759,0.12917463209346577,0.9333333333333333,0.8,-0.1333333333333333,scale_5000_k60,id_2000_k15,False,False,False
