representation,scenario,episode_id,sensor_id,time_h,mean_u_km,valid_k,encoder_umap_1,encoder_umap_2,recurrent_umap_1,recurrent_umap_2,visible_fraction,latent_knn_distance,umap_knn_distance,latent_cross_scenario_fraction,umap_cross_scenario_fraction,projection_mismatch,latent_neighbor_scenario,umap_neighbor_scenario,high_dimensional_outlier,projected_outlier,projection_intrusion,audit_priority
encoder,retrograde_2000_k60,3,5,1.6666666666666667,0.111571856,60,7.0314355,12.538038,-2.97751,8.866175,0.05,0.046580806,0.08498483832532008,0.5333333333333333,0.8,0.2666666666666667,retrograde_2000_k60,id_2000_k60,False,False,True,0.469475494411006
recurrent,id_2000_k60,1,4,1.805555555555556,0.10309876,60,10.023115,13.043374,-0.09631538,5.5469975,0.0,0.046458837,0.12127623377677031,0.8666666666666667,0.8666666666666667,0.0,scale_5000_k60,scale_5000_k60,True,False,False,0.46878761822871884
encoder,scale_5000_k60,1,3,1.5277777777777777,2.1131394,60,13.722071,6.989783,0.74177986,9.252401,0.016666666666666666,0.046426274,0.11384969989461667,0.26666666666666666,0.6,0.3333333333333333,scale_5000_k60,id_2000_k60,False,False,True,0.468615649183147
encoder,team9_2000_k60,0,5,4.305555555555555,0.1418143,60,5.1975126,14.311695,-0.2958801,3.4436243,0.016666666666666666,0.04640184,0.08392916143786165,0.4666666666666667,0.7333333333333333,0.2666666666666666,team9_2000_k60,scale_5000_k60,False,False,True,0.46827171109200344
recurrent,id_2000_k60,6,0,0.4166666666666667,2.5059438,60,9.762532,0.66618884,3.2781136,4.228678,0.0,0.04637994,0.23525169804285234,0.8,0.8,0.0,id_2000_k15,id_2000_k15,True,True,False,0.4680997420464316
encoder,id_2000_k60,3,11,1.6666666666666667,0.11104805,60,9.408494,14.454441,2.2990818,6.6239266,0.0,0.046341192,0.0970462513131991,0.4,0.7333333333333333,0.33333333333333326,id_2000_k60,id_2000_k15,False,False,True,0.46792777300085986
recurrent,id_2000_k15,5,11,4.027777777777778,0.08857137,15,5.87168,11.579607,-2.5240674,0.7118044,0.0,0.0463292,0.08792062571665586,0.7333333333333333,0.9333333333333333,0.20000000000000007,retrograde_2000_k60,retrograde_2000_k60,True,False,False,0.46775580395528804
recurrent,team9_2000_k60,0,4,0.8333333333333334,0.75401783,60,11.378167,14.261065,-0.80859137,10.610544,0.0,0.046303872,0.10784382548632426,1.0,0.8666666666666667,-0.1333333333333333,scale_5000_k60,retrograde_2000_k60,True,False,False,0.46741186586414446
recurrent,id_2000_k15,4,5,3.055555555555556,0.09192703,15,8.125757,12.044951,2.7985601,9.645252,0.0,0.046149563,0.12745204911583258,0.7333333333333333,0.8,0.06666666666666676,retrograde_2000_k60,scale_5000_k60,True,False,False,0.4670679277730009
recurrent,scale_5000_k60,0,4,1.805555555555556,0.9190123,60,8.074364,12.075385,2.6544192,9.704671,0.016666666666666666,0.045938205,0.11103464716013774,0.9333333333333333,0.6,-0.33333333333333337,retrograde_2000_k60,scale_5000_k60,True,False,False,0.4662080825451419
encoder,scale_5000_k60,7,2,3.333333333333333,0.7246225,60,7.827348,6.7295423,-3.105119,2.4488575,0.0,0.045886938,0.04145080140935571,0.6,0.8666666666666667,0.2666666666666667,scale_5000_k60,id_2000_k60,False,False,True,0.4656921754084265
recurrent,id_2000_k15,6,6,0.5555555555555556,2.642786,15,10.2668495,1.0798728,-0.021863362,0.76812667,0.0,0.04564865,0.044535289784874484,0.4,0.7333333333333333,0.33333333333333326,id_2000_k15,id_2000_k60,True,False,True,0.4650042992261393
encoder,id_2000_k60,2,10,3.75,0.084813006,60,9.020155,13.937363,-0.6674325,1.1944709,0.0,0.045648493,0.11077262605986458,0.5333333333333333,0.8666666666666667,0.33333333333333337,id_2000_k60,scale_5000_k60,False,False,True,0.4648323301805675
recurrent,id_2000_k15,2,8,0.6944444444444444,0.30765894,15,5.1274014,10.824862,-0.57594156,-0.14655882,0.0,0.045398284,0.10583581625878748,0.7333333333333333,0.9333333333333333,0.20000000000000007,retrograde_2000_k60,retrograde_2000_k60,True,False,False,0.4641444539982803
recurrent,id_2000_k60,5,1,0.4166666666666667,2.489163,60,9.153196,0.5353474,3.110636,7.0128365,0.0,0.04539394,0.08465050790047807,1.0,0.9333333333333333,-0.06666666666666665,id_2000_k15,id_2000_k15,True,False,False,0.4639724849527085
encoder,team9_2000_k60,1,2,2.2222222222222223,0.19082932,60,11.85808,5.185148,-1.5074342,8.98796,0.0,0.045390673,0.06633938118846973,0.4,0.7333333333333333,0.33333333333333326,team9_2000_k60,scale_5000_k60,False,False,True,0.4638005159071367
encoder,id_2000_k15,5,8,4.583333333333333,0.08828407,15,9.22377,13.934506,1.1701992,2.709325,0.06666666666666667,0.04538406,0.09983597781772922,0.26666666666666666,0.6,0.3333333333333333,id_2000_k15,scale_5000_k60,False,False,True,0.4636285468615649
recurrent,team9_2000_k60,0,6,0.6944444444444444,1.6722656,60,8.33138,0.059971124,2.84215,9.731037,0.0,0.045310054,0.1142617172279168,0.8666666666666667,1.0,0.1333333333333333,scale_5000_k60,scale_5000_k60,True,False,False,0.4632846087704213
recurrent,id_2000_k15,1,7,4.027777777777778,0.08838797,15,6.224874,12.118193,-3.4133232,9.128009,0.0,0.045296237,0.0737962813281803,0.8,0.8666666666666667,0.06666666666666665,scale_5000_k60,id_2000_k60,True,False,False,0.4631126397248495
encoder,team9_2000_k60,0,8,4.722222222222222,0.14454085,60,9.336709,16.315784,-2.8305914,7.2467055,0.016666666666666666,0.045245156,0.11403719734432384,0.5333333333333333,0.8,0.2666666666666667,team9_2000_k60,id_2000_k60,False,False,True,0.4627687016337059
recurrent,id_2000_k15,1,4,0.4166666666666667,4.391769,15,8.253865,0.4940424,5.489972,6.522384,0.0,0.045182765,0.10748235996655722,0.4,0.6666666666666666,0.2666666666666666,id_2000_k15,retrograde_2000_k60,True,False,True,0.46259673258813416
recurrent,team9_2000_k60,0,3,0.4166666666666667,5.569567,60,8.317529,0.53599954,2.462205,8.340491,0.0,0.04506395,0.06309840188443468,0.8,1.0,0.19999999999999996,id_2000_k15,id_2000_k15,True,False,False,0.46242476354256234
encoder,retrograde_2000_k60,3,7,1.6666666666666667,0.111571856,60,13.306216,14.721263,1.0270677,4.787403,0.06666666666666667,0.045051675,0.06497315178378796,0.3333333333333333,0.6666666666666666,0.3333333333333333,retrograde_2000_k60,id_2000_k60,False,False,True,0.4622527944969905
recurrent,team9_2000_k60,4,1,0.4166666666666667,6.129584,60,10.139846,0.47433257,5.355858,4.812526,0.0,0.04501181,0.12214292130215777,0.6,0.8,0.20000000000000007,team9_2000_k60,id_2000_k15,True,False,False,0.46208082545141876
encoder,team9_2000_k60,4,3,4.027777777777778,0.14556283,60,4.7085843,15.375627,1.6339948,2.8402903,0.0,0.04500942,0.08107004863429881,0.4,0.7333333333333333,0.33333333333333326,team9_2000_k60,scale_5000_k60,False,False,True,0.46190885640584695
encoder,scale_5000_k60,3,6,2.2222222222222223,0.9687393,60,13.346996,14.786324,0.36248535,4.157981,0.0,0.044854794,0.07092764021365495,0.4,0.7333333333333333,0.33333333333333326,scale_5000_k60,retrograde_2000_k60,False,False,True,0.46139294926913155
recurrent,team9_2000_k60,3,2,0.5555555555555556,4.314951,60,8.803176,0.022704761,5.2453957,6.1831326,0.03333333333333333,0.044850666,0.1435494216202936,0.6666666666666666,0.5333333333333333,-0.1333333333333333,team9_2000_k60,team9_2000_k60,True,False,False,0.4612209802235598
encoder,scale_5000_k60,0,11,1.9444444444444444,0.78849816,60,10.563872,12.564656,-1.5827805,6.8301535,0.0,0.044796035,0.09211875617306872,0.5333333333333333,0.8666666666666667,0.33333333333333337,scale_5000_k60,id_2000_k15,False,False,True,0.46087704213241615
recurrent,retrograde_2000_k60,2,4,0.2777777777777778,4.179847,60,8.334002,0.30743492,4.810315,6.7417293,0.0,0.04468085,0.11636119357248605,0.6,0.9333333333333333,0.33333333333333337,retrograde_2000_k60,id_2000_k15,True,False,True,0.46053310404127257
recurrent,id_2000_k15,7,1,0.2777777777777778,6.3565273,15,9.820113,1.5818983,-0.45162195,3.0042977,0.0,0.04455362,0.13140420963055083,0.5333333333333333,0.8666666666666667,0.33333333333333337,id_2000_k15,retrograde_2000_k60,True,False,True,0.46001719690455717
recurrent,team9_2000_k60,3,0,0.6944444444444444,1.8796927,60,10.382926,7.500468,-1.3785335,9.967806,0.016666666666666666,0.04449967,0.05448467054883448,0.7333333333333333,0.9333333333333333,0.20000000000000007,scale_5000_k60,id_2000_k60,True,False,False,0.4598452278589854
recurrent,id_2000_k15,5,8,4.027777777777778,0.08857137,15,4.9984193,10.758089,-0.38788718,0.26512536,0.0,0.044468474,0.08777035219256606,0.7333333333333333,0.9333333333333333,0.20000000000000007,retrograde_2000_k60,retrograde_2000_k60,True,False,False,0.4596732588134136
recurrent,scale_5000_k60,1,4,1.5277777777777777,2.1131394,60,9.710595,13.073004,-0.10678401,5.2972693,0.016666666666666666,0.044446982,0.13786125624873466,0.5333333333333333,0.8,0.2666666666666667,scale_5000_k60,retrograde_2000_k60,True,False,True,0.45950128976784177
encoder,id_2000_k60,4,7,4.166666666666667,0.084848106,60,5.2216883,12.493108,-2.5394871,4.3422937,0.0,0.044399798,0.07756794975451996,0.4,0.6666666666666666,0.2666666666666666,id_2000_k60,scale_5000_k60,False,False,True,0.45932932072227
encoder,id_2000_k15,5,8,0.1388888888888889,11.956396,15,8.350083,-0.3922696,7.9284277,5.9455533,0.0,0.04429408,0.09651249721800488,0.5333333333333333,0.8,0.2666666666666667,id_2000_k15,scale_5000_k60,False,False,True,0.45898538263112637
encoder,id_2000_k15,3,4,3.055555555555556,0.09220167,15,13.493954,15.237701,0.35858795,0.72113085,0.0,0.044127468,0.056792175767345854,0.4666666666666667,0.7333333333333333,0.2666666666666666,id_2000_k15,scale_5000_k60,False,False,True,0.4588134135855546
encoder,scale_5000_k60,6,11,4.861111111111111,0.89909095,60,8.880468,15.0824995,-0.4456114,1.547617,0.0,0.044021998,0.07489521209300368,0.4666666666666667,0.8,0.33333333333333337,scale_5000_k60,id_2000_k60,False,False,True,0.458469475494411
encoder,scale_5000_k60,2,10,4.998611111111111,0.8261203,60,8.363858,15.435217,1.3574623,3.9094203,0.03333333333333333,0.04387431,0.08259072350414662,0.3333333333333333,0.6666666666666666,0.3333333333333333,scale_5000_k60,id_2000_k15,False,False,True,0.4582975064488392
encoder,team9_2000_k60,5,4,2.5,0.15335025,60,13.580556,15.776785,-0.6270473,0.11861675,0.0,0.04358196,0.03845111821401277,0.4,0.6666666666666666,0.2666666666666666,team9_2000_k60,id_2000_k60,False,False,True,0.45743766122098023
encoder,id_2000_k60,0,8,1.25,0.14679378,60,8.839603,15.134464,0.029693933,2.7669797,0.0,0.043542404,0.0716643851701669,0.4666666666666667,0.7333333333333333,0.2666666666666666,id_2000_k60,scale_5000_k60,False,False,True,0.4572656921754084
encoder,scale_5000_k60,0,5,3.4722222222222223,0.6804306,60,5.52812,14.753883,1.0102333,5.4162264,0.0,0.043365736,0.1720067022522486,0.5333333333333333,0.8,0.2666666666666667,scale_5000_k60,id_2000_k60,False,False,True,0.45623387790197767
encoder,scale_5000_k60,3,11,3.4722222222222223,0.83249617,60,9.030913,13.7315035,-0.56482095,1.0178864,0.0,0.043347325,0.07746308961970963,0.4666666666666667,0.7333333333333333,0.2666666666666666,scale_5000_k60,id_2000_k15,False,False,True,0.45606190885640585
encoder,team9_2000_k60,2,6,2.7777777777777777,0.17079803,60,8.218656,15.339296,1.0252954,3.1613858,0.0,0.04332863,0.06840091680789981,0.6666666666666666,0.9333333333333333,0.2666666666666667,team9_2000_k60,scale_5000_k60,False,False,True,0.45588993981083403
encoder,id_2000_k60,3,5,3.888888888888889,0.085120425,60,12.700846,16.488655,0.9837749,0.87935036,0.016666666666666666,0.043299038,0.08338484596427416,0.3333333333333333,0.6666666666666666,0.3333333333333333,id_2000_k60,team9_2000_k60,False,False,True,0.45554600171969045
encoder,team9_2000_k60,3,6,3.75,0.12560931,60,4.047644,11.704784,-0.2200835,-0.2902376,0.0,0.043070316,0.03556611542931817,0.4666666666666667,0.8,0.33333333333333337,team9_2000_k60,id_2000_k60,False,False,True,0.45520206362854687
encoder,id_2000_k60,3,0,4.305555555555555,0.08477147,60,12.699264,7.520131,0.7694585,9.039913,0.03333333333333333,0.042762678,0.0711069893560144,0.5333333333333333,0.8,0.2666666666666667,id_2000_k60,scale_5000_k60,False,False,True,0.4541702493551161
encoder,team9_2000_k60,1,8,3.4722222222222223,0.14966694,60,8.994363,14.657379,-0.4511354,1.2771838,0.016666666666666666,0.042717926,0.04643820755586941,0.6666666666666666,0.9333333333333333,0.2666666666666667,team9_2000_k60,scale_5000_k60,False,False,True,0.4538263112639725
encoder,scale_5000_k60,2,0,2.7777777777777777,0.86045897,60,13.154583,7.1443467,0.19968066,9.049761,0.0,0.042638764,0.12915088483834525,0.4,0.7333333333333333,0.33333333333333326,scale_5000_k60,retrograde_2000_k60,False,False,True,0.4534823731728289
encoder,id_2000_k60,3,7,3.333333333333333,0.08536189,60,13.554258,15.501134,0.48113352,2.0441976,0.0,0.042610392,0.06873836479424254,0.5333333333333333,0.8666666666666667,0.33333333333333337,id_2000_k60,scale_5000_k60,False,False,True,0.4533104041272571
encoder,id_2000_k60,7,2,3.333333333333333,0.085411355,60,11.370117,7.627131,-1.810045,8.122359,0.03333333333333333,0.042588387,0.055569488882134505,0.5333333333333333,0.8,0.2666666666666667,id_2000_k60,scale_5000_k60,False,False,True,0.4531384350816853
encoder,id_2000_k60,5,8,3.055555555555556,0.08652675,60,8.959308,13.581445,-0.4974021,0.8661065,0.0,0.042476717,0.11240821628840972,0.4666666666666667,0.8,0.33333333333333337,id_2000_k60,id_2000_k15,False,False,True,0.45262252794496993
encoder,id_2000_k60,7,11,3.611111111111111,0.08503633,60,7.7731576,10.660952,-0.15766528,-0.022832302,0.0,0.04228183,0.07030162988286537,0.3333333333333333,0.6,0.26666666666666666,id_2000_k60,scale_5000_k60,False,False,True,0.4524505588993981
encoder,team9_2000_k60,4,2,2.7777777777777777,0.15249805,60,10.032906,7.1100636,-3.7953339,8.4655905,0.03333333333333333,0.042219814,0.05789209892692027,0.4666666666666667,0.7333333333333333,0.2666666666666666,team9_2000_k60,id_2000_k60,False,False,True,0.45210662080825453
encoder,scale_5000_k60,7,8,2.9166666666666665,0.6941037,60,8.91344,14.957359,-0.75536525,1.3215044,0.0,0.04206041,0.03432649888737425,0.6,0.8666666666666667,0.2666666666666667,scale_5000_k60,id_2000_k60,False,False,True,0.4517626827171109
recurrent,id_2000_k60,2,7,0.4166666666666667,2.4150157,60,9.8490715,-0.09960661,6.5191827,4.9613414,0.0,0.042004835,0.12870735263289845,0.6666666666666666,0.9333333333333333,0.2666666666666667,id_2000_k60,retrograde_2000_k60,False,False,True,0.45159071367153913
encoder,id_2000_k60,2,2,4.444444444444445,0.08467001,60,8.981206,5.809613,-2.304011,0.6313178,0.0,0.04192968,0.061426048793746926,0.4666666666666667,0.7333333333333333,0.2666666666666666,id_2000_k60,id_2000_k15,False,False,True,0.4514187446259673
encoder,id_2000_k60,7,5,3.888888888888889,0.08488055,60,12.755629,16.702393,1.3018515,2.336256,0.05,0.041882213,0.03432321982719894,0.4,0.6666666666666666,0.2666666666666666,id_2000_k60,scale_5000_k60,False,False,True,0.45124677558039555
encoder,id_2000_k60,6,1,4.861111111111111,0.08432859,60,9.138649,5.916616,-3.197436,2.6583703,0.0,0.041608527,0.05859785650903514,0.4,0.7333333333333333,0.33333333333333326,id_2000_k60,team9_2000_k60,False,False,True,0.45107480653482374
encoder,scale_5000_k60,4,2,3.611111111111111,0.8554379,60,13.920274,6.912285,0.263471,9.298603,0.016666666666666666,0.04159238,0.07675533510924165,0.4,0.7333333333333333,0.33333333333333326,scale_5000_k60,id_2000_k60,False,False,True,0.45073086844368015
encoder,team9_2000_k60,7,5,4.583333333333333,0.13040678,60,4.557501,15.2691345,-0.7747295,2.6848364,0.0,0.04145768,0.07959444409408988,0.5333333333333333,0.8,0.2666666666666667,team9_2000_k60,id_2000_k60,False,False,True,0.45055889939810834
encoder,id_2000_k60,0,8,2.7777777777777777,0.08701291,60,8.039603,15.964439,0.91605073,0.9885607,0.0,0.04141734,0.07196115877477131,0.4,0.7333333333333333,0.33333333333333326,id_2000_k60,id_2000_k15,False,False,True,0.4503869303525365
encoder,scale_5000_k60,5,8,2.2222222222222223,0.90775216,60,4.110216,11.867608,-0.24214451,0.38292742,0.016666666666666666,0.041055523,0.07729284625681157,0.5333333333333333,0.8,0.2666666666666667,scale_5000_k60,id_2000_k60,False,False,True,0.44901117798796214
encoder,id_2000_k60,3,7,3.055555555555556,0.086796984,60,11.885054,16.507923,0.063824035,3.063565,0.016666666666666666,0.040883526,0.049002968202395775,0.4666666666666667,0.7333333333333333,0.2666666666666666,id_2000_k60,team9_2000_k60,False,False,True,0.44866723989681856
encoder,id_2000_k60,5,11,1.9444444444444444,0.09704808,60,8.985035,13.548515,-0.39823568,0.8002969,0.0,0.04087886,0.10209068345222372,0.5333333333333333,0.8,0.2666666666666667,id_2000_k60,id_2000_k15,False,False,True,0.4484952708512468
encoder,scale_5000_k60,0,4,3.333333333333333,0.7196866,60,10.998387,11.728833,-4.8280196,4.9299703,0.0,0.04070677,0.05706460019979989,0.4666666666666667,0.7333333333333333,0.2666666666666666,scale_5000_k60,id_2000_k60,False,False,True,0.448323301805675
encoder,id_2000_k60,6,0,4.027777777777778,0.084334105,60,10.359112,7.6456504,-4.026155,6.076766,0.016666666666666666,0.04060248,0.07229015652161958,0.4666666666666667,0.7333333333333333,0.2666666666666666,id_2000_k60,team9_2000_k60,False,False,True,0.4478073946689596
recurrent,retrograde_2000_k60,3,3,3.333333333333333,0.086889505,60,16.527485,9.144502,-1.0845816,2.7548928,0.0,0.040436964,0.1254944170237611,0.3333333333333333,0.6666666666666666,0.3333333333333333,retrograde_2000_k60,id_2000_k60,False,False,True,0.447463456577816
encoder,scale_5000_k60,0,5,4.305555555555555,0.6934433,60,13.042986,14.462969,0.12902111,6.2763495,0.0,0.040217374,0.0790423595190514,0.4,0.6666666666666666,0.2666666666666666,scale_5000_k60,id_2000_k15,False,False,True,0.4467755803955288
encoder,scale_5000_k60,7,5,3.888888888888889,0.7062546,60,11.851937,16.531914,1.5939772,6.1028757,0.03333333333333333,0.040207457,0.05249008498218723,0.4666666666666667,0.7333333333333333,0.2666666666666666,scale_5000_k60,team9_2000_k60,False,False,True,0.446603611349957
recurrent,id_2000_k15,0,0,0.4166666666666667,4.467573,15,8.348277,0.50783736,5.2424626,6.452835,0.0,0.039933395,0.11926078121061963,0.4,0.7333333333333333,0.33333333333333326,id_2000_k15,id_2000_k60,False,False,True,0.4459157351676698
encoder,retrograde_2000_k60,7,3,0.1388888888888889,10.108193,60,9.373179,-0.4163078,7.0474772,5.434078,0.0,0.039861616,0.0841929884342064,0.6666666666666666,0.9333333333333333,0.2666666666666667,retrograde_2000_k60,team9_2000_k60,False,False,True,0.4455717970765262
recurrent,scale_5000_k60,5,3,1.9444444444444444,0.9502709,60,14.3578825,4.1360626,3.2770493,6.8499207,0.0,0.039748136,0.12223427763637748,0.4,0.7333333333333333,0.33333333333333326,scale_5000_k60,id_2000_k15,False,False,True,0.44522785898538264
encoder,id_2000_k60,4,5,2.2222222222222223,0.09180095,60,12.80652,16.667814,1.4863722,3.7044137,0.016666666666666666,0.03974348,0.03922018830235003,0.6,0.8666666666666667,0.2666666666666667,id_2000_k60,team9_2000_k60,False,False,True,0.4450558899398108
recurrent,retrograde_2000_k60,2,1,0.2777777777777778,4.179847,60,8.932684,0.6441967,4.805566,6.592476,0.016666666666666666,0.039529253,0.10567417682704804,0.5333333333333333,0.8666666666666667,0.33333333333333337,retrograde_2000_k60,id_2000_k15,False,False,True,0.44488392089423906
recurrent,id_2000_k15,3,1,3.055555555555556,0.09220167,15,9.238773,6.167236,1.9139187,4.429001,0.0,0.039490845,0.09733660429811297,0.4,0.7333333333333333,0.33333333333333326,id_2000_k15,scale_5000_k60,False,False,True,0.4445399828030954
encoder,id_2000_k15,7,8,0.2777777777777778,6.3565273,15,8.920777,-0.6628624,7.7391405,5.8361382,0.0,0.0394626,0.08495615040002517,0.5333333333333333,0.8,0.2666666666666667,id_2000_k15,scale_5000_k60,False,False,True,0.44436801375752366
