scenario,episode_id,sensor_id,time_h,mean_u_km,valid_k,encoder_umap_1,encoder_umap_2,recurrent_umap_1,recurrent_umap_2
team9_2000_k60,3,8,4.027777777777778,0.1453685,60,5.819641,12.20743,-2.8300226,6.8259172
team9_2000_k60,0,0,4.166666666666667,0.14654842,60,10.5106535,7.9481764,-3.219967,6.3038087
team9_2000_k60,0,1,4.166666666666667,0.14654842,60,13.730785,4.8602,1.3380431,6.7161326
team9_2000_k60,0,2,4.166666666666667,0.14654842,60,9.582979,5.088712,-2.371901,2.0531847
team9_2000_k60,0,3,4.166666666666667,0.14654842,60,5.1437654,15.917729,1.1563584,1.4254172
team9_2000_k60,0,4,4.166666666666667,0.14654842,60,12.145144,13.806095,0.23398714,8.067788
team9_2000_k60,0,5,4.166666666666667,0.14654842,60,6.4834075,12.407332,-3.6637576,9.14214
team9_2000_k60,0,6,4.166666666666667,0.14654842,60,9.188068,16.43519,-1.5187049,8.3241415
team9_2000_k60,0,7,4.166666666666667,0.14654842,60,10.464824,12.417692,-2.6173344,6.825783
team9_2000_k60,0,8,4.166666666666667,0.14654842,60,6.718206,13.218014,-4.2344103,6.1795473
team9_2000_k60,1,0,4.166666666666667,0.1692907,60,7.686672,6.725324,-2.1567147,0.47853598
team9_2000_k60,1,1,4.166666666666667,0.1692907,60,13.759586,4.9105453,3.229427,7.0041194
team9_2000_k60,1,2,4.166666666666667,0.1692907,60,9.987884,4.952921,-0.9694419,6.3765225
team9_2000_k60,1,3,4.166666666666667,0.1692907,60,10.526411,16.022602,0.5696921,9.715871
team9_2000_k60,1,4,4.166666666666667,0.1692907,60,12.659342,15.43269,-1.2064071,0.33712733
team9_2000_k60,1,5,4.166666666666667,0.1692907,60,5.4622736,14.03506,-1.7987177,7.847873
team9_2000_k60,1,6,4.166666666666667,0.1692907,60,9.892132,15.016695,-3.4086506,9.375903
team9_2000_k60,1,7,4.166666666666667,0.1692907,60,10.412846,12.439749,-1.3826258,9.4138365
team9_2000_k60,1,8,4.166666666666667,0.1692907,60,6.8883967,13.585856,-3.131067,10.145891
team9_2000_k60,2,0,4.166666666666667,0.18432705,60,7.6951814,6.718228,-1.9213668,0.5124621
team9_2000_k60,2,1,4.166666666666667,0.18432705,60,13.627318,5.0556273,2.2247906,6.75449
team9_2000_k60,2,2,4.166666666666667,0.18432705,60,9.579632,4.8556466,-1.3541688,3.851209
team9_2000_k60,2,3,4.166666666666667,0.18432705,60,10.379941,15.94298,-3.8704362,7.2575555
team9_2000_k60,2,4,4.166666666666667,0.18432705,60,13.698327,15.650044,-0.40813184,0.23342998
team9_2000_k60,2,5,4.166666666666667,0.18432705,60,4.781605,12.85388,-1.2642251,4.451575
team9_2000_k60,2,6,4.166666666666667,0.18432705,60,8.044967,16.091932,0.29151878,3.314293
team9_2000_k60,2,7,4.166666666666667,0.18432705,60,9.225449,12.75817,-1.1713165,3.8260257
team9_2000_k60,2,8,4.166666666666667,0.18432705,60,6.920703,13.578672,-3.3538327,9.95211
team9_2000_k60,3,0,4.166666666666667,0.13384108,60,11.625257,7.5288815,0.18523617,8.895911
team9_2000_k60,3,1,4.166666666666667,0.13384108,60,13.896825,4.808032,1.6377583,7.005388
team9_2000_k60,3,2,4.166666666666667,0.13384108,60,10.039553,5.518525,-1.9832515,3.495356
team9_2000_k60,3,3,4.166666666666667,0.13384108,60,10.988535,16.431562,0.052215755,8.034225
team9_2000_k60,3,4,4.166666666666667,0.13384108,60,11.349978,12.550143,-1.1082201,6.913749
team9_2000_k60,3,5,4.166666666666667,0.13384108,60,4.986997,12.848532,-1.2215778,6.4665966
team9_2000_k60,3,6,4.166666666666667,0.13384108,60,8.0673,15.244045,0.108564965,4.215406
team9_2000_k60,3,7,4.166666666666667,0.13384108,60,9.318914,11.218891,-2.9035895,5.963703
team9_2000_k60,3,8,4.166666666666667,0.13384108,60,6.8800974,13.239986,-4.0745425,7.164057
team9_2000_k60,0,0,4.305555555555555,0.1418143,60,12.744497,7.7834115,-0.4692405,9.446315
team9_2000_k60,0,1,4.305555555555555,0.1418143,60,13.677897,5.7410793,-2.7446365,9.913072
team9_2000_k60,0,2,4.305555555555555,0.1418143,60,9.970058,5.466927,-0.6679955,3.0844774
team9_2000_k60,0,3,4.305555555555555,0.1418143,60,11.5930395,16.50481,0.61915237,7.3922887
team9_2000_k60,0,4,4.305555555555555,0.1418143,60,11.502034,12.768735,-4.2890596,4.8774576
team9_2000_k60,0,5,4.305555555555555,0.1418143,60,5.1975126,14.311695,-0.2958801,3.4436243
team9_2000_k60,0,6,4.305555555555555,0.1418143,60,8.8709135,15.333451,0.5745829,5.3928647
team9_2000_k60,0,7,4.305555555555555,0.1418143,60,8.66172,11.3618,-1.4929849,0.640813
team9_2000_k60,0,8,4.305555555555555,0.1418143,60,6.529715,13.324855,-3.6326478,6.1376796
team9_2000_k60,1,0,4.305555555555555,0.1713632,60,9.040993,8.952051,-1.9038126,2.3845744
team9_2000_k60,1,1,4.305555555555555,0.1713632,60,13.435097,4.775115,1.2050103,5.843659
team9_2000_k60,1,2,4.305555555555555,0.1713632,60,9.583643,7.0418324,-4.616455,6.590949
team9_2000_k60,1,3,4.305555555555555,0.1713632,60,11.709436,15.1923275,-1.6317729,9.297351
team9_2000_k60,1,4,4.305555555555555,0.1713632,60,11.409153,12.465948,-4.4529285,4.764999
team9_2000_k60,1,5,4.305555555555555,0.1713632,60,5.2908397,12.583773,-2.7462351,6.197379
team9_2000_k60,1,6,4.305555555555555,0.1713632,60,9.508379,15.91614,-3.808495,7.5574784
team9_2000_k60,1,7,4.305555555555555,0.1713632,60,9.399089,11.029083,-3.3505268,6.1408625
team9_2000_k60,1,8,4.305555555555555,0.1713632,60,4.2613764,12.103179,-2.2876432,1.7347671
team9_2000_k60,2,0,4.305555555555555,0.18189411,60,12.822785,7.457776,0.19679151,9.144993
team9_2000_k60,2,1,4.305555555555555,0.18189411,60,14.279071,4.139296,3.0002782,6.9041877
team9_2000_k60,2,2,4.305555555555555,0.18189411,60,9.874926,7.0005426,-2.835865,8.622085
team9_2000_k60,2,3,4.305555555555555,0.18189411,60,12.170203,16.582201,0.8533561,2.491553
team9_2000_k60,2,4,4.305555555555555,0.18189411,60,10.233671,13.269377,-1.768922,2.1620548
team9_2000_k60,2,5,4.305555555555555,0.18189411,60,4.7830577,12.746635,-0.99310744,2.1398733
team9_2000_k60,2,6,4.305555555555555,0.18189411,60,9.332038,16.032465,-3.7126658,5.663002
team9_2000_k60,2,7,4.305555555555555,0.18189411,60,10.226726,11.973323,-4.5829754,5.2865133
team9_2000_k60,2,8,4.305555555555555,0.18189411,60,3.8090222,11.733489,1.0317323,0.46724847
team9_2000_k60,3,0,4.305555555555555,0.1336976,60,12.559179,7.7101774,0.1423556,8.242442
team9_2000_k60,3,1,4.305555555555555,0.1336976,60,14.0790825,4.4887047,3.3678355,7.0077305
team9_2000_k60,3,2,4.305555555555555,0.1336976,60,10.1959915,6.7377725,-4.7420297,5.064271
team9_2000_k60,3,3,4.305555555555555,0.1336976,60,12.021953,16.53341,0.19201735,3.1877468
team9_2000_k60,3,4,4.305555555555555,0.1336976,60,11.344884,12.295106,-3.9748766,3.7718298
team9_2000_k60,3,5,4.305555555555555,0.1336976,60,5.348971,12.627027,-2.715186,6.6728725
team9_2000_k60,3,6,4.305555555555555,0.1336976,60,9.520927,15.871066,-3.3810937,7.845494
team9_2000_k60,3,7,4.305555555555555,0.1336976,60,10.247994,12.085611,-3.0753274,7.1457815
team9_2000_k60,3,8,4.305555555555555,0.1336976,60,4.0410037,11.842651,-0.57408947,-0.5175345
team9_2000_k60,0,0,4.444444444444445,0.13798077,60,12.611597,6.5399103,-0.2491749,6.2484946
team9_2000_k60,0,1,4.444444444444445,0.13798077,60,13.82074,3.9386148,-2.8083634,7.7466073
team9_2000_k60,0,2,4.444444444444445,0.13798077,60,10.093125,7.0921636,-4.563429,5.3696485
team9_2000_k60,0,3,4.444444444444445,0.13798077,60,12.498531,14.638537,-2.649118,5.5455513
team9_2000_k60,0,4,4.444444444444445,0.13798077,60,4.798834,13.32234,0.5644662,6.303027
team9_2000_k60,0,5,4.444444444444445,0.13798077,60,5.5165133,12.838668,-3.0761366,4.5798874
team9_2000_k60,0,6,4.444444444444445,0.13798077,60,9.454921,15.344733,-3.1099377,2.088102
team9_2000_k60,0,7,4.444444444444445,0.13798077,60,6.5273056,10.607927,-1.1750168,0.76654965
team9_2000_k60,0,8,4.444444444444445,0.13798077,60,3.7845294,11.773081,1.135837,1.6101234
team9_2000_k60,1,0,4.444444444444445,0.16912703,60,9.729497,8.860046,-0.8213901,4.7803855
team9_2000_k60,1,1,4.444444444444445,0.16912703,60,11.887511,5.274538,-2.13518,6.6037097
team9_2000_k60,1,2,4.444444444444445,0.16912703,60,10.080086,6.973918,-4.540117,6.9051266
team9_2000_k60,1,3,4.444444444444445,0.16912703,60,11.723257,15.636312,-3.6876316,3.7347825
team9_2000_k60,1,4,4.444444444444445,0.16912703,60,10.482236,11.190016,-4.147744,7.47296
team9_2000_k60,1,5,4.444444444444445,0.16912703,60,5.3308897,13.259296,-3.0512307,7.517075
team9_2000_k60,1,6,4.444444444444445,0.16912703,60,11.755816,15.461623,-3.8230734,5.346893
team9_2000_k60,1,7,4.444444444444445,0.16912703,60,6.778968,10.541504,0.06787131,0.44993925
team9_2000_k60,1,8,4.444444444444445,0.16912703,60,4.284643,12.1184435,-2.2996795,5.130929
team9_2000_k60,2,0,4.444444444444445,0.18487185,60,14.795461,6.3168216,-1.8923008,9.323071
team9_2000_k60,2,1,4.444444444444445,0.18487185,60,13.501881,4.516117,-0.46995315,3.28577
team9_2000_k60,2,2,4.444444444444445,0.18487185,60,8.698598,5.569515,-1.1671598,1.6263877
team9_2000_k60,2,3,4.444444444444445,0.18487185,60,13.525463,15.813624,-0.11945071,4.0975027
team9_2000_k60,2,4,4.444444444444445,0.18487185,60,10.64908,11.217821,-4.2399554,7.8496704
team9_2000_k60,2,5,4.444444444444445,0.18487185,60,5.447865,13.121294,-3.7283373,6.303544
team9_2000_k60,2,6,4.444444444444445,0.18487185,60,9.464982,15.41968,-3.441605,3.3400168
team9_2000_k60,2,7,4.444444444444445,0.18487185,60,8.336579,10.788901,-0.2581144,2.506733
team9_2000_k60,2,8,4.444444444444445,0.18487185,60,4.0207705,11.732703,-0.58192205,-0.4749788
team9_2000_k60,3,0,4.444444444444445,0.1398979,60,12.832572,6.3182573,0.040270645,7.287218
team9_2000_k60,3,1,4.444444444444445,0.1398979,60,14.10462,3.9138997,0.18542601,6.7453613
team9_2000_k60,3,2,4.444444444444445,0.1398979,60,9.862958,7.151288,-4.1993885,6.830775
team9_2000_k60,3,3,4.444444444444445,0.1398979,60,12.641437,14.699307,-2.5671055,5.607336
team9_2000_k60,3,4,4.444444444444445,0.1398979,60,10.350551,13.186603,-1.5699443,3.705537
team9_2000_k60,3,5,4.444444444444445,0.1398979,60,7.054826,12.674958,-2.8365273,9.335462
team9_2000_k60,3,6,4.444444444444445,0.1398979,60,9.018566,14.762876,0.2212133,3.7495677
team9_2000_k60,3,7,4.444444444444445,0.1398979,60,8.902925,10.941861,-2.7144897,6.351835
team9_2000_k60,3,8,4.444444444444445,0.1398979,60,7.5829506,14.549302,-0.50591385,8.732998
team9_2000_k60,0,0,4.583333333333333,0.14511481,60,12.925476,5.9450912,0.921027,5.0934563
team9_2000_k60,0,1,4.583333333333333,0.14511481,60,9.705838,5.560965,-2.017685,2.8656218
team9_2000_k60,0,2,4.583333333333333,0.14511481,60,9.45377,7.4673457,-3.5907104,7.6665306
team9_2000_k60,0,3,4.583333333333333,0.14511481,60,13.614085,15.4517355,0.6163376,2.0384574
team9_2000_k60,0,4,4.583333333333333,0.14511481,60,7.881995,12.214836,-2.367888,9.739262
team9_2000_k60,0,5,4.583333333333333,0.14511481,60,6.1970806,13.25839,-3.268265,5.782625
team9_2000_k60,0,6,4.583333333333333,0.14511481,60,10.641855,13.69724,-2.1937373,3.309126
team9_2000_k60,0,7,4.583333333333333,0.14511481,60,6.2979107,10.57702,-0.08887154,-0.48797235
team9_2000_k60,0,8,4.583333333333333,0.14511481,60,9.705301,16.283411,-1.1437372,10.265912
team9_2000_k60,1,0,4.583333333333333,0.16963184,60,14.775154,5.86148,-1.9752934,10.7750225
team9_2000_k60,1,1,4.583333333333333,0.16963184,60,10.944124,11.891692,-1.7686069,6.533277
team9_2000_k60,1,2,4.583333333333333,0.16963184,60,8.456175,6.941052,-4.013654,7.2349305
team9_2000_k60,1,3,4.583333333333333,0.16963184,60,11.591181,14.633524,-1.429162,9.53701
team9_2000_k60,1,4,4.583333333333333,0.16963184,60,8.239621,12.34606,-2.6575172,10.107081
team9_2000_k60,1,5,4.583333333333333,0.16963184,60,4.656616,15.363753,0.6641132,1.6742339
team9_2000_k60,1,6,4.583333333333333,0.16963184,60,10.773849,13.00238,-1.0430466,7.025436
team9_2000_k60,1,7,4.583333333333333,0.16963184,60,7.048133,10.419162,0.76878107,1.9646906
team9_2000_k60,1,8,4.583333333333333,0.16963184,60,7.309589,15.538489,-0.22946475,3.6795444
team9_2000_k60,2,0,4.583333333333333,0.17791495,60,13.37798,5.8742146,1.3436065,8.115308
team9_2000_k60,2,1,4.583333333333333,0.17791495,60,11.761859,5.3929796,0.392271,7.3265514
team9_2000_k60,2,2,4.583333333333333,0.17791495,60,10.879526,7.1935983,-0.77537817,7.896713
team9_2000_k60,2,3,4.583333333333333,0.17791495,60,13.184965,14.582607,-0.09472998,6.673797
team9_2000_k60,2,4,4.583333333333333,0.17791495,60,8.503741,12.306217,-2.6741648,10.331385
team9_2000_k60,2,5,4.583333333333333,0.17791495,60,6.6385193,13.254519,-4.154374,7.57335
team9_2000_k60,2,6,4.583333333333333,0.17791495,60,10.897128,13.191378,-0.7738239,3.7228217
team9_2000_k60,2,7,4.583333333333333,0.17791495,60,6.7244034,12.888783,-4.309475,6.1775804
team9_2000_k60,2,8,4.583333333333333,0.17791495,60,8.729493,16.499939,-0.48802745,7.647696
team9_2000_k60,3,0,4.583333333333333,0.14524844,60,9.504518,8.852314,0.14004421,4.988018
team9_2000_k60,3,1,4.583333333333333,0.14524844,60,9.587345,5.1037297,-2.5047657,2.2840064
team9_2000_k60,3,2,4.583333333333333,0.14524844,60,10.374202,7.8151684,-3.4246345,7.8169723
team9_2000_k60,3,3,4.583333333333333,0.14524844,60,11.344165,14.413901,-2.4169219,6.280371
team9_2000_k60,3,4,4.583333333333333,0.14524844,60,5.3847246,13.945568,-2.965461,6.6661124
team9_2000_k60,3,5,4.583333333333333,0.14524844,60,4.3387427,15.212944,-1.3329298,0.71964926
team9_2000_k60,3,6,4.583333333333333,0.14524844,60,10.768749,13.205621,-0.51339376,7.7418065
team9_2000_k60,3,7,4.583333333333333,0.14524844,60,6.2112226,10.805375,-1.1990399,1.9839742
team9_2000_k60,3,8,4.583333333333333,0.14524844,60,7.1253214,15.440069,0.14318655,1.890791
team9_2000_k60,0,0,4.722222222222222,0.14454085,60,14.629799,5.7727222,-3.0545297,10.20928
team9_2000_k60,0,1,4.722222222222222,0.14454085,60,10.209586,5.621889,-2.880695,3.766247
team9_2000_k60,0,2,4.722222222222222,0.14454085,60,11.549174,7.5275316,0.119258955,9.799996
team9_2000_k60,0,3,4.722222222222222,0.14454085,60,11.710443,14.097562,0.4882583,9.242401
team9_2000_k60,0,4,4.722222222222222,0.14454085,60,4.6945324,13.040469,-0.38842776,4.590041
team9_2000_k60,0,5,4.722222222222222,0.14454085,60,10.441164,15.978591,-1.3904537,10.026633
team9_2000_k60,0,6,4.722222222222222,0.14454085,60,9.278837,12.547484,-1.6187013,3.6014585
team9_2000_k60,0,7,4.722222222222222,0.14454085,60,6.7266655,13.478434,-2.7392018,10.481709
team9_2000_k60,0,8,4.722222222222222,0.14454085,60,9.336709,16.315784,-2.8305914,7.2467055
team9_2000_k60,1,0,4.722222222222222,0.137958,60,13.0530205,5.6058803,0.9573377,6.100522
team9_2000_k60,1,1,4.722222222222222,0.137958,60,9.22236,5.2618737,-1.0281436,1.828597
team9_2000_k60,1,2,4.722222222222222,0.137958,60,11.689118,7.3829107,2.0413172,4.996262
team9_2000_k60,1,3,4.722222222222222,0.137958,60,13.145724,14.272995,-0.7539301,3.072214
team9_2000_k60,1,4,4.722222222222222,0.137958,60,5.411037,14.01896,-2.6315455,9.616163
team9_2000_k60,1,5,4.722222222222222,0.137958,60,5.187169,15.917281,1.0847343,1.452285
team9_2000_k60,1,6,4.722222222222222,0.137958,60,10.240149,12.243,-1.1809838,8.559054
team9_2000_k60,1,7,4.722222222222222,0.137958,60,4.766433,11.692457,-0.90689987,2.3133779
team9_2000_k60,1,8,4.722222222222222,0.137958,60,9.378823,16.197573,-2.5160902,7.9886208
team9_2000_k60,2,0,4.722222222222222,0.1852189,60,13.341629,4.945212,0.25243908,5.036399
team9_2000_k60,2,1,4.722222222222222,0.1852189,60,9.183136,5.315309,-1.0337362,0.32774332
team9_2000_k60,2,2,4.722222222222222,0.1852189,60,7.6914086,6.722251,-2.450451,0.61514246
team9_2000_k60,2,3,4.722222222222222,0.1852189,60,12.551575,13.977337,-0.74413574,3.4887319
team9_2000_k60,2,4,4.722222222222222,0.1852189,60,5.0209594,12.571629,-1.1386362,5.3339324
team9_2000_k60,2,5,4.722222222222222,0.1852189,60,5.2070193,15.922478,1.8379309,3.7230067
team9_2000_k60,2,6,4.722222222222222,0.1852189,60,9.530413,11.07791,-3.1203454,5.332013
team9_2000_k60,2,7,4.722222222222222,0.1852189,60,5.363216,11.524602,-0.7243136,4.947721
team9_2000_k60,2,8,4.722222222222222,0.1852189,60,8.004732,15.851766,1.130179,3.8921602
team9_2000_k60,3,0,4.722222222222222,0.14464077,60,13.435777,5.046235,2.648094,5.634234
team9_2000_k60,3,1,4.722222222222222,0.14464077,60,9.169998,6.7711773,-4.1893787,3.7502904
team9_2000_k60,3,2,4.722222222222222,0.14464077,60,7.664548,6.673277,-2.7696638,0.8491931
team9_2000_k60,3,3,4.722222222222222,0.14464077,60,11.651439,14.137545,-2.7048707,7.419795
team9_2000_k60,3,4,4.722222222222222,0.14464077,60,4.95206,12.5050745,-2.2326703,2.9366078
team9_2000_k60,3,5,4.722222222222222,0.14464077,60,6.4767118,13.26946,-3.1972911,10.148176
team9_2000_k60,3,6,4.722222222222222,0.14464077,60,9.207005,12.518722,-1.2128735,2.3259099
team9_2000_k60,3,7,4.722222222222222,0.14464077,60,5.133488,11.743272,-2.2518926,1.6788546
team9_2000_k60,3,8,4.722222222222222,0.14464077,60,8.277946,15.017464,-1.6774608,7.650238
team9_2000_k60,0,0,4.861111111111111,0.13335188,60,13.756985,4.0795517,-3.2990859,5.138942
team9_2000_k60,0,1,4.861111111111111,0.13335188,60,9.531011,7.0692534,-4.564537,5.5857263
team9_2000_k60,0,2,4.861111111111111,0.13335188,60,12.180663,7.576686,-1.8037239,8.026462
team9_2000_k60,0,3,4.861111111111111,0.13335188,60,11.307946,12.43486,-3.4215293,3.7962599
team9_2000_k60,0,4,4.861111111111111,0.13335188,60,6.3598037,12.527763,-4.130228,7.379714
team9_2000_k60,0,5,4.861111111111111,0.13335188,60,12.444533,16.51797,1.0264604,1.0255486
team9_2000_k60,0,6,4.861111111111111,0.13335188,60,8.67636,10.980815,-1.6112872,3.2676952
team9_2000_k60,0,7,4.861111111111111,0.13335188,60,4.015877,11.85048,-0.49623358,2.197751
team9_2000_k60,0,8,4.861111111111111,0.13335188,60,9.036651,15.687151,-2.6728027,4.314542
team9_2000_k60,1,0,4.861111111111111,0.15952687,60,14.03128,4.468115,3.3258154,7.0378222
team9_2000_k60,1,1,4.861111111111111,0.15952687,60,10.385735,5.857921,-1.1276467,6.0106945
team9_2000_k60,1,2,4.861111111111111,0.15952687,60,12.649522,7.626209,0.57587075,9.028843
team9_2000_k60,1,3,4.861111111111111,0.15952687,60,11.068899,14.011016,-3.1400194,2.8388228
team9_2000_k60,1,4,4.861111111111111,0.15952687,60,5.3640738,12.531096,-2.9432044,5.7180862
team9_2000_k60,1,5,4.861111111111111,0.15952687,60,13.755763,15.719529,-0.49943373,0.20039892
team9_2000_k60,1,6,4.861111111111111,0.15952687,60,8.136756,10.888252,-0.039238337,2.541374
team9_2000_k60,1,7,4.861111111111111,0.15952687,60,4.644232,12.061376,-2.3677585,3.6983707
team9_2000_k60,1,8,4.861111111111111,0.15952687,60,9.604866,15.735727,-3.557819,8.608241
team9_2000_k60,2,0,4.861111111111111,0.18290055,60,13.858712,4.5372844,1.8538389,6.3044224
team9_2000_k60,2,1,4.861111111111111,0.18290055,60,9.302305,5.7824264,-2.108787,2.5887756
team9_2000_k60,2,2,4.861111111111111,0.18290055,60,12.224878,7.5475955,-1.8218346,8.1064415
team9_2000_k60,2,3,4.861111111111111,0.18290055,60,11.335544,12.378964,-2.565627,7.511082
team9_2000_k60,2,4,4.861111111111111,0.18290055,60,5.4624376,12.594027,-2.21903,5.3747234
team9_2000_k60,2,5,4.861111111111111,0.18290055,60,11.817085,15.339392,-3.280734,6.998533
team9_2000_k60,2,6,4.861111111111111,0.18290055,60,9.846347,11.738095,-4.288717,6.6589923
team9_2000_k60,2,7,4.861111111111111,0.18290055,60,6.8183775,13.261649,-4.532134,5.9681816
team9_2000_k60,2,8,4.861111111111111,0.18290055,60,9.757937,15.5369215,-3.9354498,5.860621
team9_2000_k60,3,0,4.861111111111111,0.14572364,60,14.060566,4.18019,1.5718632,6.9255815
team9_2000_k60,3,1,4.861111111111111,0.14572364,60,8.908034,5.795806,-2.3132908,0.48270273
team9_2000_k60,3,2,4.861111111111111,0.14572364,60,12.731816,7.8507175,-1.2067066,9.636767
team9_2000_k60,3,3,4.861111111111111,0.14572364,60,11.4010315,12.210794,-4.3293,4.7687306
team9_2000_k60,3,4,4.861111111111111,0.14572364,60,4.926046,13.311921,-1.3974831,2.8288195
team9_2000_k60,3,5,4.861111111111111,0.14572364,60,12.325963,14.95854,-3.4519353,5.288235
team9_2000_k60,3,6,4.861111111111111,0.14572364,60,9.915058,11.642892,-4.1158032,5.729001
team9_2000_k60,3,7,4.861111111111111,0.14572364,60,4.19106,11.679236,-0.638706,-0.41262102
team9_2000_k60,3,8,4.861111111111111,0.14572364,60,10.104057,14.97125,-2.7294643,10.158677
team9_2000_k60,0,0,4.998611111111111,0.13983087,60,11.5061865,5.0584645,0.025337461,9.906467
team9_2000_k60,0,1,4.998611111111111,0.13983087,60,9.519076,7.0457926,-4.4334865,4.79617
team9_2000_k60,0,2,4.998611111111111,0.13983087,60,9.146127,8.886694,-2.0531304,2.6592104
team9_2000_k60,0,3,4.998611111111111,0.13983087,60,11.238571,11.847237,-4.187671,4.790449
team9_2000_k60,0,4,4.998611111111111,0.13983087,60,5.168462,13.036321,-2.4667695,3.8930316
team9_2000_k60,0,5,4.998611111111111,0.13983087,60,13.71905,15.887558,-0.19287966,-0.51720536
team9_2000_k60,0,6,4.998611111111111,0.13983087,60,7.2487884,10.580031,0.6078296,2.2109857
team9_2000_k60,0,7,4.998611111111111,0.13983087,60,6.1222186,14.193091,-3.5590553,8.632678
team9_2000_k60,0,8,4.998611111111111,0.13983087,60,10.102602,14.441415,-3.5807014,7.6445417
team9_2000_k60,1,0,4.998611111111111,0.15957297,60,14.104843,3.8224392,0.20286839,6.4373617
team9_2000_k60,1,1,4.998611111111111,0.15957297,60,8.570362,6.5728965,-3.922704,4.9405518
team9_2000_k60,1,2,4.998611111111111,0.15957297,60,12.615874,6.516624,-0.7469363,5.1737766
team9_2000_k60,1,3,4.998611111111111,0.15957297,60,8.875443,13.001426,1.8725992,5.087948
team9_2000_k60,1,4,4.998611111111111,0.15957297,60,5.2340765,13.236183,-3.0019476,7.008101
