scenario,episode_id,time_h,mean_u_km,pre_umap_1,pre_umap_2,post_umap_1,post_umap_2
id,4,2.111111111111111,4.804838,4.1219726,9.667626,1.3279423,11.143537
id,5,2.111111111111111,4.164969,0.74813586,8.710712,0.5868162,12.539558
id,6,2.111111111111111,4.4921885,3.9661016,9.320756,0.40974113,10.932396
id,7,2.111111111111111,7.0655193,-3.4061418,10.69386,-0.37331775,12.711252
id,4,2.138888888888889,4.8288827,4.1023083,9.6356125,1.1507276,11.06466
id,5,2.138888888888889,4.125643,0.7402265,8.714874,0.53598684,12.514307
id,6,2.138888888888889,4.51127,-4.9548655,-1.7740288,0.46494877,9.667315
id,7,2.138888888888889,6.1806126,-3.458834,10.712163,-0.40364808,12.791884
id,4,2.1666666666666665,4.8514085,4.1093864,9.860682,1.2800698,11.02614
id,5,2.1666666666666665,4.2022223,0.75658387,8.704651,0.563978,12.516318
id,6,2.1666666666666665,4.546194,4.0612864,9.624305,1.2200518,10.951162
id,7,2.1666666666666665,6.44596,-3.514354,10.882265,-0.46012017,12.869305
id,4,2.1944444444444446,3.460294,5.0348535,9.993173,1.9021393,10.375952
id,5,2.1944444444444446,4.2773604,0.7629873,8.708257,0.5754107,12.527432
id,6,2.1944444444444446,4.591023,3.9870224,9.941786,1.8753229,11.328475
id,7,2.1944444444444446,5.3333797,-3.4424846,10.513583,-0.6925608,12.47057
id,4,2.2222222222222223,3.4412935,5.013623,10.021365,1.8682598,10.431245
id,5,2.2222222222222223,4.348494,0.77094203,8.728148,0.5431846,12.508871
id,6,2.2222222222222223,4.0554338,4.513229,9.779619,1.9963253,11.060998
id,7,2.2222222222222223,5.543864,-3.6041453,10.560701,-1.0311397,12.259298
id,4,2.25,3.419089,5.052876,9.966343,1.7639266,10.256251
id,5,2.25,4.155826,0.67614245,8.75137,-0.15537159,12.208252
id,6,2.25,4.089107,4.543877,9.826277,2.057868,11.139904
id,7,2.25,5.7459474,-3.6562722,10.549637,-1.077512,12.232636
id,4,2.2777777777777777,3.371902,5.0795355,9.911023,1.2122043,9.573269
id,5,2.2777777777777777,4.2105265,0.6686404,8.763186,-0.14636014,12.230692
id,6,2.2777777777777777,4.1197066,4.535837,9.833686,1.9963622,11.163749
id,7,2.2777777777777777,5.963653,-3.557173,10.511326,-1.0769916,12.211608
id,4,2.3055555555555554,3.3460846,5.080974,9.939052,1.1354266,9.474581
id,5,2.3055555555555554,4.159529,0.6776081,8.745997,-0.14804256,12.217638
id,6,2.3055555555555554,3.4066594,5.0663543,9.409836,1.7266296,9.710438
id,7,2.3055555555555554,5.947415,-3.812766,10.835754,-1.222336,12.064411
id,4,2.3333333333333335,3.3189085,5.2042713,10.069944,1.2168216,9.510398
id,5,2.3333333333333335,4.2000623,0.6760182,8.750307,-0.15869673,12.212512
id,6,2.3333333333333335,3.2944236,5.151844,9.353695,1.7316707,9.677663
id,7,2.3333333333333335,5.9655766,-4.452534,11.86855,-1.3312086,11.907525
id,4,2.361111111111111,3.287824,5.0539875,10.08467,2.1178231,10.273784
id,5,2.361111111111111,4.2369823,0.7015617,8.725676,-0.158645,12.217441
id,6,2.361111111111111,3.2881873,5.150724,9.303088,1.6210043,9.47992
id,7,2.361111111111111,2.5253186,6.1241236,10.438896,0.9373538,9.093275
id,4,2.388888888888889,3.06656,5.175374,9.981297,1.8712716,9.605267
id,5,2.388888888888889,4.2152643,0.6770082,8.748198,-0.12499557,12.231929
id,6,2.388888888888889,2.905472,5.4448957,9.178539,1.5567998,9.212893
id,7,2.388888888888889,2.525334,6.035989,9.357207,1.9261422,9.447856
id,4,2.4166666666666665,3.0451522,5.248918,10.041672,1.1377478,9.309927
id,5,2.4166666666666665,4.235407,0.67420644,8.754311,-0.15350223,12.208829
id,6,2.4166666666666665,2.871368,5.4346952,9.186855,1.5820524,9.220467
id,7,2.4166666666666665,2.5174403,7.6339417,9.290623,1.3730109,8.800945
id,4,2.4444444444444446,3.0527487,5.2707105,10.071779,0.9007444,9.212529
id,5,2.4444444444444446,4.220943,0.68273276,8.760511,-0.12985712,12.246363
id,6,2.4444444444444446,2.8328521,5.423202,9.179701,1.5170954,9.257597
id,7,2.4444444444444446,2.512316,7.710306,9.317388,1.2767278,8.663234
id,4,2.4722222222222223,3.0633166,5.298449,10.099906,0.77815753,9.192315
id,5,2.4722222222222223,4.3194275,0.6133881,8.792473,-0.1774473,12.239903
id,6,2.4722222222222223,2.793424,5.4475856,9.176416,1.5457672,9.193949
id,7,2.4722222222222223,2.5077238,7.6899977,9.34809,1.2503188,8.623715
id,4,2.5,3.0721598,5.436778,10.219048,1.5551641,9.695788
id,5,2.5,4.4939456,-3.3940556,10.416105,-0.33195966,12.382797
id,6,2.5,2.7541559,5.6494584,9.175524,1.7030543,9.321843
id,7,2.5,2.2598412,7.7514615,9.350887,1.3405898,8.556968
id,4,2.5277777777777777,2.317027,7.594403,9.331261,2.2158372,9.1810255
id,5,2.5277777777777777,4.4898167,-3.5448916,10.323205,-1.1768035,11.845973
id,6,2.5277777777777777,2.6490452,5.6903777,9.215857,1.9440279,9.492019
id,7,2.5277777777777777,2.161042,7.759989,9.362692,1.3518912,8.580091
id,4,2.5555555555555554,2.2928853,7.5624566,9.342947,2.2505538,9.12249
id,5,2.5555555555555554,4.644484,-3.5198276,10.3364935,-1.225428,11.794221
id,6,2.5555555555555554,2.6256576,5.6967173,9.191902,1.8641977,9.418738
id,7,2.5555555555555554,2.1281419,7.7852206,9.361142,1.3608007,8.536485
id,4,2.5833333333333335,2.26112,7.611405,9.318145,2.190792,9.039279
id,5,2.5833333333333335,4.7761273,-3.5638475,10.334107,-1.251096,11.786705
id,6,2.5833333333333335,2.6040578,5.735403,9.187261,1.8144711,9.407362
id,7,2.5833333333333335,2.0885437,7.7346854,9.369529,2.1932306,9.021675
id,4,2.611111111111111,2.204449,7.634887,9.339218,2.2096195,9.100053
id,5,2.611111111111111,4.830195,-3.714456,10.578472,-1.1850001,12.095885
id,6,2.611111111111111,2.5859516,5.7851677,9.215705,1.8085431,9.334104
id,7,2.611111111111111,1.9916412,7.8196683,9.3676815,1.376752,8.382432
id,4,2.638888888888889,2.167747,7.5851264,9.388693,2.2005248,9.055406
id,5,2.638888888888889,4.8815618,-3.6102839,10.428905,-1.1317662,12.093044
id,6,2.638888888888889,2.4314985,5.797583,9.156629,1.6775161,9.076651
id,7,2.638888888888889,1.9407833,7.977269,9.408243,1.9458247,7.6430387
id,4,2.6666666666666665,2.1248853,7.607054,9.343473,2.2010765,9.053267
id,5,2.6666666666666665,5.0115733,-3.6822977,10.563521,-1.1908396,12.068201
id,6,2.6666666666666665,2.2545438,6.2338014,9.285048,2.0399535,9.394481
id,7,2.6666666666666665,1.8844308,8.083214,9.481395,2.073372,7.4964366
id,4,2.6944444444444446,2.0761197,7.5861516,9.420609,2.3476286,9.17566
id,5,2.6944444444444446,5.0450125,-3.6541126,10.448399,-1.0782725,12.161669
id,6,2.6944444444444446,2.211301,6.2729077,9.281512,1.9823734,9.341602
id,7,2.6944444444444446,1.8236109,8.252877,9.539468,2.13522,7.436015
id,4,2.7222222222222223,2.0232878,7.412352,9.54749,2.584055,9.536772
id,5,2.7222222222222223,5.014117,-3.8213112,11.02495,-1.1093341,12.202074
id,6,2.7222222222222223,2.1034658,6.3384123,9.323966,1.8970463,9.185742
id,7,2.7222222222222223,1.7636257,8.462386,9.578426,2.0882087,7.4715323
id,4,2.75,1.8759296,7.461375,9.608517,2.3517983,9.074687
id,5,2.75,5.0101,-5.8310285,13.268051,-6.062715,10.349309
id,6,2.75,2.057019,6.4544024,9.324812,2.1266048,9.328618
id,7,2.75,1.5975846,8.709417,9.537998,2.0976963,7.454241
id,4,2.7777777777777777,1.8394158,7.585136,9.535854,2.4172068,9.158033
id,5,2.7777777777777777,1.628142,8.482205,9.737848,2.8071866,-7.4019384
id,6,2.7777777777777777,1.9617974,6.541131,9.443056,2.3956554,9.477257
id,7,2.7777777777777777,1.557848,9.125968,9.354961,2.5623531,7.02642
id,4,2.8055555555555554,1.8128847,7.668647,9.582512,2.4138129,9.059247
id,5,2.8055555555555554,1.5484651,8.534257,9.65156,2.0927434,7.4641814
id,6,2.8055555555555554,1.929987,6.7925086,9.562729,2.4039886,9.331861
id,7,2.8055555555555554,1.4247304,9.362985,9.195754,5.2143292,-5.6895604
id,4,2.8333333333333335,1.6545041,7.929932,9.786342,2.4813201,8.927511
id,5,2.8333333333333335,1.5449097,8.492314,9.603581,1.384998,8.383881
id,6,2.8333333333333335,1.9090974,6.87588,9.603743,2.4013011,9.198913
id,7,2.8333333333333335,1.3962954,9.469657,9.106821,5.435895,-5.5885854
id,4,2.861111111111111,1.5212045,8.398742,9.7471485,1.9768475,7.6063957
id,5,2.861111111111111,1.5464168,8.42396,9.63286,1.4967694,8.319233
id,6,2.861111111111111,1.9080635,7.0649877,9.938392,2.3963857,9.127483
id,7,2.861111111111111,1.3794862,9.450834,9.123513,5.51411,-5.5450234
id,4,2.888888888888889,1.487919,8.423481,9.693988,2.1223562,7.4430532
id,5,2.888888888888889,1.4935489,8.418328,9.687535,2.0402772,7.5183334
id,6,2.888888888888889,1.9315163,7.225228,10.095123,2.6023612,9.379754
id,7,2.888888888888889,1.1986239,9.554083,9.21853,10.486468,4.777973
id,4,2.9166666666666665,1.4544933,8.477961,9.701924,2.2468917,7.333744
id,5,2.9166666666666665,1.5017054,8.423867,9.763302,2.2186139,7.36539
id,6,2.9166666666666665,1.6136264,7.4499927,10.144113,2.6776233,9.214295
id,7,2.9166666666666665,1.2068684,9.550207,9.278656,10.460363,4.7477484
id,4,2.9444444444444446,1.4212378,8.67791,9.623077,2.096919,7.466735
id,5,2.9444444444444446,1.5200102,8.418577,9.744154,2.3450508,7.2628756
id,6,2.9444444444444446,1.6196411,7.539735,10.20838,2.7916355,8.911794
id,7,2.9444444444444446,1.12138,9.595709,9.304252,10.495639,4.806515
id,4,2.9722222222222223,1.3173786,9.00234,9.531882,2.476215,7.110371
id,5,2.9722222222222223,1.5411478,8.365325,9.781135,2.1812694,7.4012938
id,6,2.9722222222222223,1.6292074,7.5546665,10.222637,2.816257,8.855218
id,7,2.9722222222222223,1.1363431,9.536707,9.347753,10.490601,4.8128304
id,4,3.0,1.1758687,9.446671,9.433913,2.9512637,6.5934844
id,5,3.0,1.4512641,7.795143,10.229148,2.810643,8.7522135
id,6,3.0,1.3753024,10.685312,11.307512,2.996481,8.53267
id,7,3.0,1.1695747,9.511337,9.402731,10.479334,4.8303933
id,4,3.0277777777777777,1.1446527,9.53001,9.386972,10.472848,4.8495445
id,5,3.0277777777777777,1.47056,10.119974,10.918692,1.8989158,7.746289
id,6,3.0277777777777777,1.2276733,10.803703,11.324437,3.799041,7.6366053
id,7,3.0277777777777777,1.2173369,9.460599,9.445696,2.9579716,6.5831633
id,4,3.0555555555555554,1.0719998,9.66565,9.271022,10.803791,5.2865577
id,5,3.0555555555555554,1.4266846,10.38686,10.974563,2.8548803,7.067331
id,6,3.0555555555555554,1.1878904,10.838856,11.152908,4.0125394,7.2949753
id,7,3.0555555555555554,1.173903,9.474611,9.475101,2.9576972,6.586419
id,4,3.0833333333333335,1.0524958,9.770503,9.248456,11.032984,5.7053547
id,5,3.0833333333333335,1.4392715,10.380612,10.990298,2.9750075,7.015212
id,6,3.0833333333333335,1.1143402,10.782297,10.865612,3.9274528,6.620337
id,7,3.0833333333333335,1.2137588,9.417825,9.526146,2.9531643,6.5981584
id,4,3.111111111111111,1.0478636,15.937573,7.6048884,11.074742,5.793188
id,5,3.111111111111111,1.4539771,10.383874,10.957333,3.02187,6.9870996
id,6,3.111111111111111,1.0992967,11.029425,10.959584,4.424826,6.841886
id,7,3.111111111111111,1.1739647,9.634628,9.564419,2.9694622,6.593579
id,4,3.138888888888889,0.8866195,16.193544,8.080514,11.621385,6.176397
id,5,3.138888888888889,1.3180678,10.448171,10.946235,3.4926746,6.96722
id,6,3.138888888888889,1.018876,12.559683,10.646294,6.632826,5.7584105
id,7,3.138888888888889,1.0860611,12.789742,10.4869995,6.66277,5.707864
id,4,3.1666666666666665,0.894253,16.135084,8.189333,11.589127,6.15402
id,5,3.1666666666666665,1.2857835,10.488647,10.95691,3.5544431,7.0224085
id,6,3.1666666666666665,0.9987705,12.647831,10.610145,6.724982,5.691672
id,7,3.1666666666666665,0.98446244,12.813263,10.549763,6.758023,5.6499786
id,4,3.1944444444444446,0.905826,16.047205,8.305249,11.544612,6.071179
id,5,3.1944444444444446,1.2973579,10.443848,10.980357,3.5204933,7.00917
id,6,3.1944444444444446,0.9818727,12.708835,10.565439,6.7190523,5.682554
id,7,3.1944444444444446,0.9538286,12.832283,10.512259,6.761464,5.664925
id,4,3.2222222222222223,0.8130672,15.60673,8.700403,11.4475765,5.844248
id,5,3.2222222222222223,1.3072046,10.761957,11.442011,3.2899277,8.485464
id,6,3.2222222222222223,0.9648808,13.641154,10.268405,6.774647,5.6535807
id,7,3.2222222222222223,0.9597293,12.79989,10.593453,6.7649403,5.6748943
id,4,3.25,0.8176271,15.178089,9.132148,11.202596,5.670712
id,5,3.25,1.2140378,10.756946,11.048298,3.6044245,7.041505
id,6,3.25,0.9477745,13.835771,10.159233,6.803596,5.666246
id,7,3.25,0.91878694,12.706396,10.660227,6.7389045,5.699853
id,4,3.2777777777777777,0.8238745,15.041904,9.271496,10.69761,5.5685043
id,5,3.2777777777777777,1.2141517,10.527487,11.003751,3.5745444,6.938398
id,6,3.2777777777777777,0.931055,13.668876,10.251938,6.794994,5.6709747
id,7,3.2777777777777777,0.9247864,12.689029,10.590818,6.752877,5.6826115
id,4,3.3055555555555554,0.6151268,17.19833,6.970648,14.379309,7.4880633
id,5,3.3055555555555554,1.2115449,10.501891,11.005639,3.5315666,6.866925
id,6,3.3055555555555554,0.83015096,13.910465,10.130322,9.412791,5.496845
id,7,3.3055555555555554,0.9303005,12.644754,10.588484,6.7324963,5.6946797
id,4,3.3333333333333335,0.62372965,17.027924,6.9970613,14.307059,7.4272623
id,5,3.3333333333333335,1.2079607,10.482613,11.004623,3.5292299,6.8558307
id,6,3.3333333333333335,0.7811782,13.933135,10.1203785,9.409744,5.4869914
id,7,3.3333333333333335,0.93459094,12.640648,10.614171,6.733593,5.6941395
id,4,3.361111111111111,0.63808554,16.963367,7.038051,14.303245,7.435735
id,5,3.361111111111111,1.1837246,10.497858,10.9850025,3.574666,6.935794
id,6,3.361111111111111,0.79265887,13.926747,10.128077,9.420836,5.517015
id,7,3.361111111111111,0.9380897,12.623415,10.62385,6.7240067,5.7074757
id,4,3.388888888888889,0.6319807,16.683374,7.258477,14.099142,7.343177
id,5,3.388888888888889,1.1866851,10.484935,10.996477,3.5728,6.9130354
id,6,3.388888888888889,0.80322295,13.893142,10.140014,9.409597,5.5068936
id,7,3.388888888888889,0.93439084,12.628556,10.61717,6.7113676,5.7145963
id,4,3.4166666666666665,0.63583195,16.662521,7.2961273,14.074471,7.334542
id,5,3.4166666666666665,1.166471,10.520755,10.98586,3.7152376,6.711893
id,6,3.4166666666666665,0.8040228,13.931169,10.118193,9.43308,5.5026536
id,7,3.4166666666666665,0.9323604,12.628964,10.617836,6.7302604,5.6984515
id,4,3.4444444444444446,0.6492596,16.624903,7.356738,13.96707,7.2630444
id,5,3.4444444444444446,1.1674545,10.585914,10.994454,3.7612848,6.687002
id,6,3.4444444444444446,0.80100095,13.95992,10.105953,9.42941,5.5065026
id,7,3.4444444444444446,0.9249411,12.603669,10.593226,6.7155533,5.7111964
id,4,3.4722222222222223,0.64479023,16.431095,7.7908945,12.731241,6.627207
id,5,3.4722222222222223,1.1542791,10.557549,10.986129,3.8324823,6.6474805
id,6,3.4722222222222223,0.80462945,13.935803,10.121529,9.427504,5.501814
id,7,3.4722222222222223,0.9175139,12.571799,10.637169,6.7229576,5.7074223
id,4,3.5,0.6564954,16.290962,7.8972282,12.582791,6.528631
id,5,3.5,1.1473544,10.575353,10.957082,3.85192,6.63681
id,6,3.5,0.81347275,13.916935,10.139952,9.4019,5.549368
id,7,3.5,0.9053286,12.62289,10.62185,6.731437,5.6976233
id,4,3.5277777777777777,0.6633701,16.181467,8.122332,12.531694,6.496083
id,5,3.5277777777777777,1.1461453,10.644394,11.12336,4.184317,6.802617
id,6,3.5277777777777777,0.8210309,13.947743,10.119262,9.407431,5.5386586
id,7,3.5277777777777777,0.89099276,12.618283,10.628367,6.7440457,5.6990776
id,4,3.5555555555555554,0.67233825,16.109901,8.231008,12.40778,6.384715
id,5,3.5555555555555554,1.1444817,10.587944,11.054407,4.1090775,6.614495
id,6,3.5555555555555554,0.6487234,16.404856,8.357188,12.375166,6.313146
id,7,3.5555555555555554,0.87589824,12.692393,10.6444435,6.782532,5.6710496
id,4,3.5833333333333335,0.68008536,16.09827,8.241316,12.351598,6.3262734
id,5,3.5833333333333335,1.1621426,10.56946,11.038903,4.07096,6.5825434
id,6,3.5833333333333335,0.6590362,16.351967,8.372902,12.458416,6.4173293
id,7,3.5833333333333335,0.861203,12.661214,10.640708,6.7660265,5.704077
id,4,3.611111111111111,0.6843139,16.029013,8.44453,12.253251,6.23355
id,5,3.611111111111111,1.1809121,10.554221,11.032988,3.931746,6.6138754
id,6,3.611111111111111,0.6693054,16.296719,8.391138,12.412525,6.3700767
id,7,3.611111111111111,0.84922016,12.766969,10.62734,6.7888093,5.6606436
id,4,3.638888888888889,0.6929951,16.034386,8.3676605,12.276208,6.255699
id,5,3.638888888888889,1.1891669,10.718395,11.355546,4.1186867,7.1660414
id,6,3.638888888888889,0.6792671,16.117798,8.52152,12.279941,6.2077537
id,7,3.638888888888889,0.8357351,13.066905,10.703469,6.883682,5.6420465
id,4,3.6666666666666665,0.7025464,15.98928,8.374421,12.248487,6.2414966
id,5,3.6666666666666665,1.2165054,10.720443,11.369561,4.0465035,7.1984205
id,6,3.6666666666666665,0.68826824,16.023165,8.519825,12.253752,6.1283636
id,7,3.6666666666666665,0.6472078,14.202123,10.021109,9.72308,5.4592457
id,4,3.6944444444444446,0.71088535,16.002443,8.400491,12.284178,6.2423077
id,5,3.6944444444444446,1.1103755,10.795853,11.4512415,4.404501,7.0977273
id,6,3.6944444444444446,0.69716144,15.939736,8.561726,12.192769,6.0435004
id,7,3.6944444444444446,0.6414831,14.341475,9.925515,10.210988,5.491382
id,4,3.7222222222222223,0.6879471,15.928681,8.594606,12.204124,6.1400948
id,5,3.7222222222222223,1.1357354,10.7961235,11.483134,4.3735347,7.076167
id,6,3.7222222222222223,0.705975,16.392054,8.478904,12.224125,6.0648174
id,7,3.7222222222222223,0.6389046,14.540098,9.787961,10.509833,5.514813
id,4,3.75,0.6982704,15.975957,8.535356,12.170207,6.1349273
id,5,3.75,1.1670939,10.769607,11.471997,4.2164965,7.1852527
id,6,3.75,0.7152065,16.34751,8.46189,12.241166,5.989314
id,7,3.75,0.64478695,14.266946,9.970961,10.175965,5.4909635
id,4,3.7777777777777777,0.70703006,15.939108,8.494216,12.27465,6.203712
id,5,3.7777777777777777,1.1917721,10.768519,11.4806185,3.9992402,7.4103155
id,6,3.7777777777777777,0.7246322,15.975839,8.815491,12.181727,5.9356246
id,7,3.7777777777777777,0.6310006,14.055724,10.109015,9.65052,5.45581
id,4,3.8055555555555554,0.7145116,15.999092,8.447335,12.295194,6.227245
id,5,3.8055555555555554,1.2147262,10.727343,11.415306,3.9218478,7.4393477
id,6,3.8055555555555554,0.72461087,15.764432,9.193363,12.016616,5.445445
id,7,3.8055555555555554,0.6389905,13.884519,10.239554,9.477162,5.44742
id,4,3.8333333333333335,0.71702677,15.997069,8.476955,12.331093,6.2664227
id,5,3.8333333333333335,1.2350061,10.696131,11.405513,3.85543,7.440585
id,6,3.8333333333333335,0.73236006,15.449874,9.075314,11.9734535,5.464515
id,7,3.8333333333333335,0.6330022,13.796868,10.306398,9.335949,5.434571
id,4,3.861111111111111,0.7187475,16.026884,8.451102,12.336673,6.285968
id,5,3.861111111111111,1.2518735,10.776055,11.497629,3.231293,10.013089
id,6,3.861111111111111,0.7391438,15.141591,9.2269535,10.880203,5.554925
id,7,3.861111111111111,0.6404426,13.640535,10.438164,9.113542,5.403104
id,4,3.888888888888889,0.7199628,16.035383,8.435156,12.3582115,6.305148
id,5,3.888888888888889,1.2649364,10.767407,11.465191,3.2306385,8.691863
id,6,3.888888888888889,0.744887,15.11378,9.24792,10.793627,5.5600233
id,7,3.888888888888889,0.64840585,13.535501,10.532877,8.781122,5.3605676
id,4,3.9166666666666665,0.71427447,16.025036,8.419714,12.3625,6.305194
id,5,3.9166666666666665,1.2737832,10.532349,11.270863,3.5155594,7.058782
id,6,3.9166666666666665,0.7500994,15.055474,9.280187,10.751544,5.5477643
id,7,3.9166666666666665,0.65545994,13.377103,10.676171,8.49929,5.3463397
id,4,3.9444444444444446,0.712476,16.033567,8.42947,12.338856,6.263565
id,5,3.9444444444444446,1.278514,10.456186,11.115201,3.4299355,6.9267335
id,6,3.9444444444444446,0.7538615,15.045528,9.332435,10.740549,5.5487084
id,7,3.9444444444444446,0.6543407,13.337398,10.95472,8.293955,5.292574
id,4,3.9722222222222223,0.71444,16.000565,8.460739,12.350882,6.29848
id,5,3.9722222222222223,1.2793721,10.442274,11.103928,3.3465374,6.9268217
id,6,3.9722222222222223,0.75614274,14.97146,9.360272,10.729451,5.5464168
id,7,3.9722222222222223,0.6590372,13.379082,10.931385,8.3561945,5.2860413
id,4,4.0,0.71589494,15.943378,8.62974,12.241557,6.137223
id,5,4.0,1.2757304,10.410915,11.151699,3.4362197,6.961728
id,6,4.0,0.7569347,14.910214,9.431107,10.623552,5.524864
id,7,4.0,0.6626912,13.363749,10.934459,8.3348875,5.2947383
id,4,4.027777777777778,0.7144788,15.949059,8.595656,12.211361,6.087559
id,5,4.027777777777778,1.2650684,10.498657,11.1566305,3.5017018,7.0324225
id,6,4.027777777777778,0.7559115,14.871433,9.453732,10.6140995,5.53726
id,7,4.027777777777778,0.65956753,13.345873,10.964823,8.330336,5.293869
id,4,4.055555555555555,0.7141624,15.921173,8.622418,12.179932,6.0249443
